,HIGHDEG,INSTNM,CITY,STABBR,LATITUDE,LONGITUDE,LOCALE,UGDS,ADM_RATE,C150_4,SAT_AVG,UGDS_BLACK,UGDS_WHITE,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,RELAFFIL,COSTT4_A,PCTPELL,PCTFLOAN
1015,3,St Olaf College,Northfield,MN,44.462884,-93.183633,32,2990,0.5128,0.8881,1292,0.0167,0.7662,0.0465,0.0555,0.001,39,51860,0.1427,0.4915
1016,4,Crown College,Saint Bonifacius,MN,44.885372,-93.743015,41,1032,0.284,0.5714,1016,0.0659,0.7452,0.0552,0.061,0.0078,34,34943,0.5031,0.7015
1017,4,The College of Saint Scholastica,Duluth,MN,46.81544,-92.105738,13,2788,0.6618,0.6139,1106,0.0334,0.8354,0.0201,0.0212,0.0161,30,42355,0.312,0.6764
1018,4,University of St Thomas,Saint Paul,MN,44.941662,-93.189422,11,6080,0.8662,0.7222,949,0.0242,0.8166,0.0462,0.0344,0.001,30,47616,0.1921,0.5547
1019,4,St Catherine University,Saint Paul,MN,44.924542,-93.181925,11,3399,0.6721,0.5853,1032,0.098,0.6523,0.0612,0.1115,0.0059,30,43101,0.399,0.7527
1020,3,Rasmussen College-Minnesota,St. Cloud,MN,45.556553,-94.209068,13,4484,""" """,0.3659,""" """,0.0856,0.7527,0.0143,0.0379,0.0083,-2,23189,0.5233,0.583
1021,4,Southwest Minnesota State University,Marshall,MN,44.455023,-95.75983,33,2359,0.6694,0.432,990,0.0411,0.8241,0.036,0.0225,0.0059,-2,19028,0.15,0.2553
1022,4,United Theological Seminary of the Twin Cities,New Brighton,MN,45.057139,-93.224977,21,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,76,""" """,""" """,""" """
1023,3,Dunwoody College of Technology,Minneapolis,MN,44.973081,-93.290069,11,1069,0.724,0.4194,""" """,0.0702,0.7774,0.0215,0.0449,0.0056,-2,31433,0.5892,0.888
1024,4,Winona State University,Winona,MN,44.04585,-91.644838,32,7944,0.6304,0.5716,1050,0.0225,0.8751,0.0242,0.0191,0.0009,-2,20574,0.2634,0.6299
1025,4,William Mitchell College of Law,Saint Paul,MN,44.942092,-93.137709,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
1026,4,Alcorn State University,Alcorn State,MS,31.877216,-91.142854,43,3006,0.7844,0.4035,872,0.9365,0.0226,0.004,0.0017,0.001,-2,21116,0.7646,0.8423
1027,4,Belhaven University,Jackson,MS,32.318415,-90.169228,12,2546,0.7169,0.5021,""" """,0.476,0.3472,0.0463,0.0067,0.0063,66,31730,0.486,0.6792
1028,4,Blue Mountain College,Blue Mountain,MS,34.67209,-89.02924,42,498,0.5503,0.4615,1030,0.1044,0.8454,0.0201,0.008,0.002,75,17198,0.5551,0.5691
1029,4,Delta State University,Cleveland,MS,33.747586,-90.73544,33,2778,0.9234,0.3229,968,0.3452,0.5914,0.0122,0.0068,0.0011,-2,18887,0.4507,0.5732
1030,4,Jackson State University,Jackson,MS,32.296781,-90.20663,12,7160,0.7047,0.4318,911,0.9158,0.0415,0.0036,0.0031,0.005,-2,19803,0.6586,0.7543
1031,4,Millsaps College,Jackson,MS,32.3231,-90.178084,12,762,0.5718,0.6429,1178,0.1076,0.7454,0.021,0.0446,0.0079,71,46491,0.1962,0.5538
1032,4,University of Mississippi,University,MS,34.362144,-89.539377,33,17809,0.8122,0.6136,1098,0.1454,0.7735,0.0284,0.0157,0.0029,-2,22444,0.2838,0.4545
1033,4,Mississippi University for Women,Columbus,MS,33.493305,-88.418601,33,2316,0.9361,0.3929,988,0.3942,0.5622,0.006,0.0078,0.0017,-2,16299,0.4718,0.5867
1034,4,Mississippi Valley State University,Itta Bena,MS,33.514142,-90.341274,33,1813,0.1633,0.2982,825,0.9117,0.0303,0.011,0.0055,0.0006,-2,19331,0.7658,0.8079
1035,4,Mississippi College,Clinton,MS,32.334565,-90.330452,21,2942,0.6304,0.5352,1120,0.1876,0.6625,0.0258,0.0177,0.0048,75,27468,0.359,0.5759
1036,4,Mississippi State University,Mississippi State,MS,33.454809,-88.788979,33,15800,0.7102,0.6043,1126,0.2012,0.7217,0.022,0.0121,0.0051,-2,21581,0.3318,0.4959
1037,3,Rust College,Holly Springs,MS,34.776862,-89.446999,32,963,0.3885,0.1805,760,0.9595,0.0042,0,0.0021,0,71,15284,0.8818,0.872
1038,3,Southeastern Baptist College,Laurel,MS,31.748512,-89.149373,32,39,""" """,0.8,""" """,0.2564,0.6923,0.0256,0,0.0256,54,8083,0.1842,0
1039,4,University of Southern Mississippi,Hattiesburg,MS,31.327499,-89.33791,13,11939,0.6674,0.4844,1029,0.3061,0.6135,0.0335,0.0121,0.0034,-2,19493,0.4865,0.66
1040,3,Tougaloo College,Tougaloo,MS,32.402719,-90.159405,12,895,0.403,0.5274,864,0.9899,0.0045,0.0045,0,0.0011,76,20503,0.8998,0.795
1041,4,Wesley Biblical Seminary,Jackson,MS,32.355011,-90.159447,12,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,42,""" """,""" """,""" """
1042,4,William Carey University,Hattiesburg,MS,31.305264,-89.291815,13,2039,0.5042,0.5846,1080,0.3124,0.6008,0.0167,0.0098,0.0069,54,24941,0.6531,0.6907
1043,4,Aquinas Institute of Theology,Saint Louis,MO,38.635008,-90.237365,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,30,""" """,""" """,""" """
1044,4,Assemblies of God Theological Seminary,Springfield,MO,37.224401,-93.26151,12,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,27,""" """,""" """,""" """
1045,4,Avila University,Kansas City,MO,38.912159,-94.591387,11,1321,0.5198,0.4863,1038,0.1893,0.6101,0.0765,0.0167,0.0083,30,36178,0.4226,0.7059
1046,3,ITT Technical Institute-Earth City,Earth City,MO,38.757955,-90.461159,21,517,0.6196,0.3387,""" """,0.4313,0.4642,0.0135,0.0155,0.0058,-2,27486,0.8007,0.8339
1047,4,Baptist Bible College,Springfield,MO,37.239731,-93.285385,12,317,""" """,0.3837,""" """,0.0347,0.8644,0.0379,0.0126,0.0158,54,17281,0.6328,0.682
1048,4,Cox College,Springfield,MO,37.225116,-93.290233,12,744,0.5455,0.5,""" """,0.0108,0.9409,0.0215,0.0108,0.0013,-2,18972,0.476,0.6755
1049,4,Calvary Bible College and Theological Seminary,Kansas City,MO,38.838169,-94.546238,11,225,1,0.475,1014,0.1111,0.8044,0.0311,0.0133,0.0133,79,17891,0.5339,0.494
1050,3,Central Christian College of the Bible,Moberly,MO,39.395963,-92.427259,32,289,0.424,0.4225,""" """,0.0346,0.8754,0.0242,0.0138,0.0069,48,24213,0.6225,0.8046
1051,3,Central Methodist University-College of Liberal Arts and Sciences,Fayette,MO,39.150534,-92.685276,32,1175,0.6053,0.5167,1050,0.0783,0.8034,0.0264,0.0034,0.006,71,32970,0.421,0.7398
1052,4,University of Central Missouri,Warrensburg,MO,38.755882,-93.737445,32,9017,0.7795,0.5294,1010,0.0835,0.6538,0.0284,0.0087,0.0021,-2,18112,0.3664,0.6013
1053,4,Cleveland University-Kansas City,Overland Park,KS,38.932019,-94.679076,12,47,1,1,1050,0.0213,0.4468,0.0213,0.0213,0,-2,""" """,0.1061,0.5
1054,4,Columbia College,Columbia,MO,38.957899,-92.326544,12,15141,""" """,0.3786,""" """,0.2502,0.545,0.0766,0.0141,0.0102,61,17312,0.5423,0.576
1055,3,Conception Seminary College,Conception,MO,40.24044,-94.682831,42,86,1,0.0833,1105,0.0116,0.593,0.1628,0.0698,0.0116,30,31890,0.303,0.3535
1056,4,Concordia Seminary,Saint Louis,MO,38.63816,-90.312041,21,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,68,""" """,""" """,""" """
1057,3,Cottey College,Nevada,MO,37.836127,-94.371311,33,269,0.7063,0.6742,1019,0.0483,0.6431,0.1041,0.0037,0.0223,-2,29170,0.4693,0.6643
1058,4,Covenant Theological Seminary,Saint Louis,MO,38.643066,-90.451323,21,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,97,""" """,""" """,""" """
1059,3,Culver-Stockton College,Canton,MO,40.130064,-91.526682,43,931,0.5772,0.4141,986,0.1278,0.739,0.0473,0.0043,0.0032,61,34565,0.5084,0.8024
1060,4,Drury University,Springfield,MO,37.219757,-93.285773,12,3790,0.7441,0.626,1185,0.038,0.8222,0.0507,0.0113,0.0098,-2,33480,0.5091,0.576
1061,4,Eden Theological Seminary,Webster Groves,MO,38.592307,-90.345605,21,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,76,""" """,""" """,""" """
1062,4,Evangel University,Springfield,MO,37.220956,-93.262614,12,1788,0.6453,0.4793,1055,0.0436,0.7679,0.0475,0.0179,0.0084,27,32183,0.4887,0.9355
1063,4,Fontbonne University,Saint Louis,MO,38.642697,-90.315712,21,1121,0.9061,0.4813,1052,0.1597,0.6878,0.0294,0.0134,0.0027,30,32882,0.3441,0.6702
1064,4,Forest Institute of Professional Psychology,Springfield,MO,37.189914,-93.2937,12,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """
1065,4,Hannibal-LaGrange University,Hannibal,MO,39.730785,-91.391423,33,865,0.6118,0.3529,""" """,0.0347,0.8104,0.0162,0.0023,0.0035,75,29079,0.3154,0.5114
1066,3,Harris-Stowe State University,Saint Louis,MO,38.631744,-90.224288,11,1256,""" """,0.0829,""" """,0.8272,0.0756,0.0167,0.0016,0.0008,-2,14587,0.7558,0.8398
1067,3,Hickey College,Saint Louis,MO,38.709193,-90.408635,21,415,""" """,0.7015,""" """,0.1735,0.7518,0.0169,0.0072,0.0024,-2,20955,0.6092,0.8976
1068,4,Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,MO,38.636881,-90.260648,11,592,""" """,""" """,""" """,0.0608,0.8176,0.0236,0.027,0,-2,""" """,0.2385,0.8012
1069,3,Kansas City Art Institute,Kansas City,MO,39.046353,-94.583594,11,650,0.5997,0.529,1086,0.0569,0.6154,0.08,0.0246,0.0015,-2,48454,0.4222,0.6861
1070,4,Kenrick Glennon Seminary,Saint Louis,MO,38.584608,-90.324024,21,61,1,1,""" """,0,0.9344,0.0164,0.0328,0,30,31995,0.0556,0.037
1071,4,A T Still University of Health Sciences,Kirksville,MO,40.193648,-92.589183,33,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
1072,4,Lincoln University,Jefferson City,MO,38.564409,-92.168509,13,2377,""" """,0.2527,""" """,0.4922,0.3824,0.0202,0.0021,0.0029,-2,15202,0.5591,0.6722
1073,4,Lindenwood University,Saint Charles,MO,38.788203,-90.502825,13,7986,0.5288,0.4972,1038,0.1404,0.6027,0.0379,0.0049,0.0034,-2,30929,0.3346,0.6221
1074,4,Logan University,Chesterfield,MO,38.63133,-90.542333,21,47,""" """,""" """,""" """,0.0213,0.6383,0.0213,0.0213,0,-2,""" """,0.5192,0.8269
1075,4,Maryville University of Saint Louis,Saint Louis,MO,38.645474,-90.505096,21,2736,0.7205,0.6604,1137,0.0797,0.7537,0.0311,0.0194,0.0033,-2,39236,0.3227,0.6568
1076,4,Midwestern Baptist Theological Seminary,Kansas City,MO,39.185691,-94.573185,11,346,0.7636,0.4,970,0.0983,0.8035,0.0289,0.0347,0.0029,75,19733,0.4368,0.4023
1077,3,Westwood College-O'Hare Airport,Chicago,IL,41.986072,-87.83878,11,311,""" """,0.293,""" """,0.1576,0.1511,0.3891,0.0354,0,-2,30189,0.7692,0.7358
1078,4,Missouri Baptist University,Saint Louis,MO,38.642017,-90.462606,21,1706,0.6023,0.4422,984,0.1202,0.7362,0.0352,0.0106,0.0035,54,32293,0.205,0.3375
1079,3,Missouri College,Brentwood,MO,38.626527,-90.336949,21,584,""" """,0.6967,""" """,0.4144,0.3836,0.0068,0.0086,0.0051,-2,23556,0.6148,0.7016
1080,4,Missouri Southern State University,Joplin,MO,37.095722,-94.460893,13,5076,0.96,0.3673,990,0.0662,0.7794,0.0384,0.0215,0.0309,-2,13542,0.5604,0.6277
1081,3,Missouri Tech,Saint Charles,MO,38.768141,-90.522986,13,105,1,0.75,""" """,0.0476,0.9429,0.0095,0,0,""" """,23900,0.25,0.6204
1082,4,Missouri Valley College,Marshall,MO,39.108655,-93.190236,33,1383,0.4378,0.282,""" """,0.1822,0.5589,0.0499,0.008,0.0065,66,29173,0.4632,0.6473
1083,4,Missouri Western State University,Saint Joseph,MO,39.7575,-94.785643,13,4783,""" """,0.3567,""" """,0.1215,0.7706,0.0121,0.0128,0.0056,-2,15805,0.4297,0.5185
1084,4,University of Missouri-Columbia,Columbia,MO,38.941015,-92.326429,12,27276,0.7767,0.6948,1166,0.0825,0.7923,0.0349,0.0229,0.0017,-2,22943,0.2138,0.4735
1085,4,University of Missouri-Kansas City,Kansas City,MO,39.035366,-94.578039,11,8127,0.6426,0.5221,1129,0.1561,0.5735,0.0748,0.0666,0.003,-2,24436,0.3212,0.4844
1086,4,Missouri University of Science and Technology,Rolla,MO,37.955853,-91.7759,33,6418,0.8585,0.6332,1283,0.0368,0.7773,0.0282,0.0276,0.0037,-2,21798,0.2558,0.5193
1087,4,University of Missouri-St Louis,Saint Louis,MO,38.711297,-90.308886,21,8936,0.7578,0.4165,1105,0.1932,0.622,0.0254,0.0485,0.0043,-2,22165,0.2927,0.4073
1088,4,Nazarene Theological Seminary,Kansas City,MO,39.01078,-94.566459,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,59,""" """,""" """,""" """
1089,4,Truman State University,Kirksville,MO,40.188238,-92.580531,33,5394,0.7448,0.7054,1226,0.0367,0.8074,0.0267,0.0206,0.0013,-2,19368,0.2013,0.4266
1090,4,Northwest Missouri State University,Maryville,MO,40.352706,-94.884341,33,5222,0.7658,0.499,1051,0.0676,0.811,0.0316,0.0061,0.0027,-2,17376,0.3537,0.6047
1091,3,Ozark Christian College,Joplin,MO,37.105242,-94.510906,13,726,""" """,0.4701,""" """,0.0138,0.8788,0.0372,0.0041,0.0069,48,19321,0.4487,0.4221
1092,3,College of the Ozarks,Point Lookout,MO,36.616019,-93.238174,32,1433,0.0831,0.6337,1074,0.0112,0.9204,0.0195,0.0049,0.0049,66,26900,0.6368,0
1093,4,Park University,Parkville,MO,39.189477,-94.677086,21,9750,0.6663,0.4167,""" """,0.1917,0.6031,0.1309,0.0215,0.0073,-2,19322,0.3334,0.465
1094,3,Stevens-The Institute of Business & Arts,Saint Louis,MO,38.63292,-90.201111,11,143,1,0.75,""" """,0.6573,0.3217,0.014,0.007,0,-2,24204,0.7412,0.9647
1095,3,Ranken Technical College,Saint Louis,MO,38.652886,-90.249045,11,1851,""" """,0.75,""" """,0.2258,0.7099,0.0205,0.0049,0.0043,-2,22451,0.4897,0.7158
1096,4,Research College of Nursing,Kansas City,MO,39.008747,-94.558087,11,281,""" """,""" """,""" """,0.0249,0.7189,0.0498,0.0214,0,-2,""" """,0.1836,0.457
1097,4,Rockhurst University,Kansas City,MO,39.030843,-94.571249,11,1671,0.7694,0.6927,1164,0.0437,0.7439,0.058,0.0287,0.0024,30,43750,0.1615,0.4409
1098,3,Everest College-Springfield,Springfield,MO,37.18165,-93.304743,12,232,""" """,0.4358,""" """,0.0517,0.8534,0.0216,0.0043,0.0086,-2,26013,0.8218,0.7129
1099,4,Saint Louis University,Saint Louis,MO,38.636516,-90.23343,11,7822,0.6108,0.7155,1239,0.0697,0.6652,0.0404,0.0828,0.0006,30,52310,0.1319,0.3357
1100,3,Sanford-Brown College-Fenton,Fenton,MO,38.524676,-90.476278,21,15,""" """,0.4852,""" """,0.1333,0.4,0,0,0,""" """,""" """,0.5926,0.7037
1101,3,Saint Louis Christian College,Florissant,MO,38.775771,-90.294569,21,166,0.9333,0.4444,990,0.3253,0.6024,0.0361,0,0.006,48,16116,0.5633,0.7143
1102,4,St Louis College of Pharmacy,Saint Louis,MO,38.637165,-90.260357,11,693,""" """,0.6624,1188,0.0519,0.5815,0.0058,0.1991,0.0014,-2,39799,""" """,""" """
1103,4,Saint Paul School of Theology,Leawood,KS,38.8803,-94.641251,21,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,71,""" """,""" """,""" """
1104,4,Southwest Baptist University,Bolivar,MO,37.601603,-93.410451,32,2477,0.6185,0.4922,1070,0.0509,0.8321,0.019,0.0077,0.0089,75,29870,0.4139,0.5611
1105,4,Saint Luke's College of Health Sciences,Kansas City,MO,39.05216,-94.594501,11,372,""" """,""" """,""" """,0.0403,0.7554,0.0538,0.0403,0.0027,-2,""" """,0.3253,0.7173
1106,4,Stephens College,Columbia,MO,38.950631,-92.322997,12,667,0.536,0.491,1064,0.1559,0.6852,0.045,0.015,0.0045,-2,42776,0.456,0.762
1107,4,Southeast Missouri State University,Cape Girardeau,MO,37.31575,-89.529119,13,9382,0.8478,0.512,1050,0.1009,0.7839,0.0178,0.011,0.0052,-2,17405,0.3487,0.4826
1108,4,Missouri State University-Springfield,Springfield,MO,37.197983,-93.276821,12,16177,0.8503,0.5474,1090,0.0446,0.8114,0.0338,0.0134,0.0056,-2,19251,0.329,0.4974
1109,4,Kansas City University of Medicine and Biosciences,Kansas City,MO,39.107553,-94.561374,11,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,-2,""" """,""" """,""" """
1110,4,Washington University in St Louis,Saint Louis,MO,38.648125,-90.311639,21,6913,0.1713,0.9496,1478,0.0535,0.5539,0.0583,0.1807,0.001,-2,63755,0.0671,0.2184
1111,4,Webster University,Saint Louis,MO,38.589269,-90.345654,21,3349,0.7206,0.6364,1105,0.1744,0.6238,0.0397,0.0212,0.0042,-2,39110,0.354,0.6485
1112,3,Westminster College,Fulton,MO,38.847764,-91.954345,32,943,0.6634,0.6639,1114,0.0795,0.6532,0.0392,0.0106,0.0223,66,34470,0.2925,0.7572
1113,3,William Jewell College,Liberty,MO,39.247848,-94.41207,21,1043,0.6283,0.5962,1141,0.0566,0.768,0.0345,0.0096,0.0038,-2,43791,0.2845,0.636
1114,4,William Woods University,Fulton,MO,38.857864,-91.949273,32,990,0.763,0.5272,1042,0.0424,0.8273,0.0141,0.0051,0.0081,61,34371,0.3363,0.6138
1115,3,Carroll College,Helena,MT,46.602202,-112.04053,33,1410,0.5753,0.6316,1133,0.0078,0.8007,0.0496,0.0149,0.0128,30,40762,0.2103,0.5759
1116,4,Montana State University-Billings,Billings,MT,45.796896,-108.523009,12,4071,""" """,0.2384,""" """,0.0133,0.8172,0.0486,0.0106,0.0432,-2,15893,0.3691,0.4936
1117,4,University of Great Falls,Great Falls,MT,47.490279,-111.270167,13,1035,0.6571,0.3909,""" """,0.0184,0.7565,0.0889,0.0232,0.0174,30,32581,0.3834,0.5315
1118,4,Montana Tech of the University of Montana,Butte,MT,46.012164,-112.557,33,1868,0.9075,0.4406,1125,0.0075,0.7816,0.0139,0.0075,0.0171,-2,16598,0.3487,0.4713
1119,4,Montana State University,Bozeman,MT,45.666829,-111.049918,33,13117,0.8385,0.4964,1128,0.0066,0.8506,0.0323,0.0091,0.0128,-2,18886,0.2938,0.4699
1120,4,The University of Montana,Missoula,MT,46.861074,-113.98294,13,10969,0.9272,0.4823,1075,0.0078,0.7967,0.0408,0.0114,0.0309,-2,18059,0.3803,0.5327
1121,4,Montana State University-Northern,Havre,MT,48.541054,-109.686457,33,1125,1,0.2613,917,0.0133,0.768,0.0133,0.0133,0.1227,-2,16190,0.4736,0.5944
1122,4,Rocky Mountain College,Billings,MT,45.796765,-108.553899,12,903,0.6361,0.4162,1031,0.0354,0.7708,0.0199,0.0089,0.021,76,34355,0.3381,0.7996
1123,3,Salish Kootenai College,Pablo,MT,47.596864,-114.107191,42,818,""" """,0.593,""" """,0.0061,0.2017,0.011,0,0.7787,-2,13035,0.6643,0.2571
1124,3,The University of Montana-Western,Dillon,MT,45.208306,-112.639264,33,1337,""" """,0.4558,""" """,0.0097,0.8803,0.0359,0.0097,0.0187,-2,14792,0.4186,0.5643
1125,4,Bellevue University,Bellevue,NE,41.150225,-95.91764,21,6185,""" """,0.2941,""" """,0.0998,0.574,0.075,0.0144,0.0052,-2,15189,0.2914,0.4368
1126,4,Clarkson College,Omaha,NE,41.259201,-95.977188,11,739,0.6134,0.5909,990,0.0501,0.751,0.0406,0.0257,0.0068,50,24048,0.3564,0.7205
1127,4,Bryan College of Health Sciences,Lincoln,NE,40.796768,-96.651532,11,588,0.573,0.8,1050,0.017,0.9133,0.0238,0.0255,0.0051,-2,23203,0.3477,0.7049
1128,4,Chadron State College,Chadron,NE,42.820672,-103.002793,33,2199,""" """,0.3623,""" """,0.0396,0.749,0.0696,0.0045,0.0132,-2,16135,0.3598,0.5493
1129,4,Concordia University-Nebraska,Seward,NE,40.914853,-97.089054,32,1232,0.7661,0.663,1067,0.0422,0.8653,0.0381,0.013,0.0032,68,34816,0.2129,0.5046
1130,4,Creighton University,Omaha,NE,41.265325,-95.947029,11,3977,0.7267,0.7785,1200,0.0264,0.7257,0.0727,0.0938,0.0045,30,47780,0.1757,0.683
1131,3,Doane University-Arts & Sciences,Crete,NE,40.623107,-96.949656,32,1064,0.7935,0.5911,1060,0.0376,0.8233,0.0648,0.0141,0.0028,-2,38380,0.3226,0.8383
1132,4,Grace University,Omaha,NE,41.244723,-95.92789,11,387,0.4462,0.5484,1064,0.1059,0.7261,0.1111,0.0181,0.0103,42,28826,0.4415,0.6317
1133,4,Hastings College,Hastings,NE,40.590448,-98.373641,32,1135,0.6965,0.5875,1079,0.0352,0.8326,0.0573,0.0141,0.0053,66,36689,0.3059,0.644
1134,4,University of Nebraska at Kearney,Kearney,NE,40.700787,-99.098237,32,5081,0.8411,0.5643,1049,0.0187,0.7935,0.1,0.0085,0.0018,-2,19797,0.339,0.4965
1135,4,Kaplan University-Lincoln Campus,Lincoln,NE,40.808915,-96.694181,11,548,""" """,0.2882,""" """,0.0967,0.7263,0.0912,0.0182,0.0164,-2,25514,0.7585,0.6992
1136,4,Nebraska Methodist College of Nursing & Allied Health,Omaha,NE,41.265973,-96.048511,11,742,0.8261,0.6607,1090,0.0404,0.8598,0.0418,0.0135,0.0054,71,24527,0.3437,0.8369
1137,4,Midland University,Fremont,NE,41.43675,-96.488354,32,1236,0.6018,0.4777,1010,0.0469,0.6497,0.0299,0.0081,0.004,39,37710,0.4295,0.8104
1138,3,Nebraska Christian College,Papillion,NE,41.12314,-96.09437,41,134,""" """,0.2632,""" """,0.0522,0.8955,0.0448,0,0,48,23481,0.5772,0.6309
1139,4,University of Nebraska at Omaha,Omaha,NE,41.257746,-96.010797,11,11989,0.785,0.4462,1050,0.066,0.7012,0.0986,0.031,0.0038,-2,16710,0.326,0.45
1140,4,Kaplan University-Omaha Campus,Omaha,NE,41.309515,-96.072772,11,658,""" """,0.3398,""" """,0.2584,0.6383,0.0775,0.0091,0.0046,-2,25314,0.7926,0.7225
1141,4,University of Nebraska Medical Center,Omaha,NE,41.255137,-95.976147,11,828,""" """,""" """,""" """,0.0072,0.907,0.0471,0.0157,0.0012,-2,""" """,0.2335,0.6611
1142,4,Nebraska Wesleyan University,Lincoln,NE,40.838789,-96.648414,11,1803,0.7814,0.6945,1124,0.0288,0.8375,0.046,0.0194,0.0028,71,38668,0.2641,0.6456
1143,4,University of Nebraska-Lincoln,Lincoln,NE,40.822272,-96.702177,11,19979,0.6989,0.6679,1146,0.0252,0.7784,0.049,0.0237,0.002,-2,21286,0.1989,0.3856
1144,4,Peru State College,Peru,NE,40.474689,-95.732731,42,1537,""" """,0.3667,""" """,0.0924,0.7716,0.0599,0.0091,0.0052,-2,16439,0.3332,0.4731
1145,4,College of Saint Mary,Omaha,NE,41.240879,-96.020209,11,718,0.5285,0.4868,""" """,0.0599,0.7618,0.1142,0.0195,0.0056,30,35927,0.3973,0.7578
1146,4,Union College,Lincoln,NE,40.774778,-96.651095,11,747,0.5214,0.4938,1030,0.0656,0.5957,0.162,0.0268,0.008,95,31910,0.3532,0.7113
1147,4,Wayne State College,Wayne,NE,42.241612,-97.014241,32,2869,""" """,0.4855,""" """,0.0279,0.8132,0.0742,0.0056,0.0077,-2,15434,0.3735,0.6145
1148,3,York College,York,NE,40.867453,-97.579285,33,402,0.4076,0.3661,970,0.1567,0.6667,0.1493,0.0149,0.01,74,26250,0.5447,0.7821
1149,3,College of Southern Nevada,Las Vegas,NV,36.158443,-115.233784,11,31149,""" """,0.0942,""" """,0.1249,0.3512,0.2713,0.0899,0.0067,-2,11910,0.3228,0.1504
1150,3,The Art Institute of Las Vegas,Henderson,NV,36.025768,-115.088269,11,952,""" """,0.2838,""" """,0.0095,0.0231,0.2836,0.0063,0.0011,-2,29462,0.6445,0.8551
1151,4,University of Nevada-Las Vegas,Las Vegas,NV,36.106994,-115.141153,12,23329,0.8689,0.3914,1000,0.0763,0.3663,0.2517,0.1549,0.0029,-2,17781,0.3511,0.3686
1152,4,University of Nevada-Reno,Reno,NV,39.545052,-119.818424,12,16330,0.8388,0.5478,1081,0.037,0.624,0.1784,0.0685,0.0074,-2,20675,0.2983,0.4033
1153,4,Great Basin College,Elko,NV,40.84242,-115.76733,33,2095,""" """,0.2404,""" """,0.0148,0.6788,0.1718,0.0143,0.0406,-2,14521,0.2181,0.1037
1154,4,Sierra Nevada College,Incline Village,NV,39.24586,-119.939523,32,548,0.6574,0.4587,1010,0.0182,0.7299,0.0109,0.0219,0.0474,-2,45859,0.4045,0.6994
1155,3,Western Nevada College,Carson City,NV,39.186158,-119.79036,13,3500,""" """,0.2299,""" """,0.0143,0.6749,0.1851,0.0157,0.0271,-2,13113,0.4403,0.1917
